timestamp,symbol,expiry,strike,option_type,spot_price,last_price,volume,buy_qty,sell_qty,oi,oi_day_high,oi_day_low,bid_price,ask_price,change,change_percent,time_to_maturity,moneyness,moneyness_category,implied_volatility,implied_volatility_pct
2026-01-13 17:26:08.243201,NIFTY2611325500CE,2026-01-13,25500.0,CE,25732.3,231.7,55361930,130,2405,829855,2792140,829855,231.7,232.5,0,0,0.0027397260273972603,1.0091098039215687,ATM,0.013999999999999901,1.3999999999999901
2026-01-13 17:26:08.243322,NIFTY2611325500PE,2026-01-13,25500.0,PE,25732.3,0.05,899323815,0,137605,7615985,18542355,7615985,0.0,0.05,0,0,0.0027397260273972603,0.9909724354216296,ATM,0.06139782714843745,6.139782714843745
2026-01-13 17:26:08.243442,NIFTY2611326100CE,2026-01-13,26100.0,CE,25732.3,0.05,293094295,0,289965,8588450,17419610,8588450,0.0,0.05,0,0,0.0027397260273972603,0.985911877394636,ATM,0.09002758789062497,9.002758789062497
2026-01-13 17:26:08.243563,NIFTY2611326100PE,2026-01-13,26100.0,PE,25732.3,368.65,5289830,715,325,924690,1189760,924690,368.0,368.55,0,0,0.0027397260273972603,1.0142894339021387,ATM,0.16370275878906254,16.370275878906256
2026-01-13 17:26:08.243682,NIFTY2611325450CE,2026-01-13,25450.0,CE,25732.3,282.4,7523490,455,975,160030,286260,156130,282.15,282.4,0,0,0.0027397260273972603,1.0110923379174852,ATM,0.013999999999999901,1.3999999999999901
2026-01-13 17:26:08.243802,NIFTY2611325450PE,2026-01-13,25450.0,PE,25732.3,0.05,337031695,0,285220,3825315,8194615,3825315,0.0,0.05,0,0,0.0027397260273972603,0.9890293522149206,ATM,0.07318212890624995,7.318212890624995
2026-01-13 17:26:08.243919,NIFTY2611326150CE,2026-01-13,26150.0,CE,25732.3,0.05,154854310,0,60320,4101045,9221225,4101045,0.0,0.05,0,0,0.0027397260273972603,0.9840267686424474,ATM,0.10116503906249996,10.116503906249996
2026-01-13 17:26:08.244039,NIFTY2611326150PE,2026-01-13,26150.0,PE,25732.3,417.6,1451320,1820,195,405405,535600,405405,417.5,418.65,0,0,0.0027397260273972603,1.0162325171088478,ATM,0.1727962646484375,17.27962646484375
2026-01-13 17:26:08.244157,NIFTY2611326200PE,2026-01-13,26200.0,PE,25732.3,468.5,2031250,1365,585,1318005,1472640,1317680,467.5,468.55,0,0,0.0027397260273972603,1.0181756003155567,ATM,0.19742272949218753,19.74227294921875
2026-01-13 17:26:08.244284,NIFTY2611327700CE,2026-01-13,27700.0,CE,25732.3,0.05,7756385,0,66950,931450,1072760,931450,0.0,0.05,0,0,0.0027397260273972603,0.9289638989169675,OTM,0.14,14.000000000000002
2026-01-13 17:26:08.244403,NIFTY2611327700PE,2026-01-13,27700.0,PE,25732.3,1975.35,325,65,65,650,715,650,1891.55,1983.45,0,0,0.0027397260273972603,1.0764680965168292,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.244523,NIFTY2611327650CE,2026-01-13,27650.0,CE,25732.3,0.05,2306980,0,1170,227305,280605,191815,0.0,0.05,0,0,0.0027397260273972603,0.9306437613019891,OTM,0.14,14.000000000000002
2026-01-13 17:26:08.244641,NIFTY2611327650PE,2026-01-13,27650.0,PE,25732.3,1930.0,65,65,65,390,390,390,1820.4,1931.2,0,0,0.0027397260273972603,1.07452501331012,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.244762,NIFTY2611327600CE,2026-01-13,27600.0,CE,25732.3,0.05,11307855,0,40235,1827345,1996410,1827345,0.0,0.05,0,0,0.0027397260273972603,0.9323297101449275,OTM,0.14,14.000000000000002
2026-01-13 17:26:08.244882,NIFTY2611327600PE,2026-01-13,27600.0,PE,25732.3,1802.1,0,65,65,4420,4420,4420,1856.95,1877.0,0,0,0.0027397260273972603,1.072581930103411,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.245001,NIFTY2611327550CE,2026-01-13,27550.0,CE,25732.3,0.1,3586440,0,13975,276900,485030,218465,0.0,0.1,0,0,0.0027397260273972603,0.934021778584392,OTM,0.40512243652343777,40.51224365234378
2026-01-13 17:26:08.245121,NIFTY2611327550PE,2026-01-13,27550.0,PE,25732.3,1820.4,130,65,65,260,260,260,1656.9,1831.75,0,0,0.0027397260273972603,1.0706388468967019,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.245242,NIFTY2611327500CE,2026-01-13,27500.0,CE,25732.3,0.05,24652225,0,106990,2870140,4490720,2870140,0.0,0.05,0,0,0.0027397260273972603,0.93572,OTM,0.3753408203125002,37.53408203125002
2026-01-13 17:26:08.245358,NIFTY2611327500PE,2026-01-13,27500.0,PE,25732.3,1765.0,1625,65,65,4420,4940,4420,1540.9,1769.5,0,0,0.0027397260273972603,1.0686957636899928,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.245478,NIFTY2611327450CE,2026-01-13,27450.0,CE,25732.3,0.05,3099980,0,1040,283270,362440,253370,0.0,0.05,0,0,0.0027397260273972603,0.9374244080145719,OTM,0.36578674316406273,36.57867431640627
2026-01-13 17:26:08.245596,NIFTY2611327450PE,2026-01-13,27450.0,PE,25732.3,1491.85,0,65,65,195,195,195,1523.65,1734.95,0,0,0.0027397260273972603,1.0667526804832836,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.245714,NIFTY2611327400CE,2026-01-13,27400.0,CE,25732.3,0.05,10810735,0,65,2026115,2409290,1993030,0.0,0.05,0,0,0.0027397260273972603,0.9391350364963503,OTM,0.3561967773437502,35.619677734375024
2026-01-13 17:26:08.245832,NIFTY2611327400PE,2026-01-13,27400.0,PE,25732.3,1670.0,65,65,65,260,260,260,1658.25,1679.5,0,0,0.0027397260273972603,1.0648095972765745,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.245950,NIFTY2611327350CE,2026-01-13,27350.0,CE,25732.3,0.05,3885115,0,780,341835,411580,337285,0.0,0.05,0,0,0.0027397260273972603,0.9408519195612431,OTM,0.3465709228515627,34.657092285156274
2026-01-13 17:26:08.246071,NIFTY2611327350PE,2026-01-13,27350.0,PE,25732.3,1621.75,130,65,65,585,585,585,1417.4,1688.4,0,0,0.0027397260273972603,1.0628665140698654,ITM,0.140109375,14.0109375
2026-01-13 17:26:08.246188,NIFTY2611327300CE,2026-01-13,27300.0,CE,25732.3,0.05,9011990,0,21775,1600040,2101385,1597570,0.0,0.05,0,0,0.0027397260273972603,0.9425750915750916,OTM,0.33690832519531266,33.69083251953127
2026-01-13 17:26:08.246307,NIFTY2611327300PE,2026-01-13,27300.0,PE,25732.3,1570.0,130,65,65,1690,1690,1690,1563.4,1578.95,0,0,0.0027397260273972603,1.0609234308631565,ITM,0.14087500000000003,14.087500000000002
2026-01-13 17:26:08.246424,NIFTY2611327250CE,2026-01-13,27250.0,CE,25732.3,0.05,5174130,0,8190,424970,584155,406705,0.0,0.05,0,0,0.0027397260273972603,0.9443045871559633,OTM,0.3272081298828126,32.72081298828126
2026-01-13 17:26:08.246544,NIFTY2611327250PE,2026-01-13,27250.0,PE,25732.3,1523.65,65,65,65,130,130,130,1343.65,1545.3,0,0,0.0027397260273972603,1.0589803476564474,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.246665,NIFTY2611327200CE,2026-01-13,27200.0,CE,25732.3,0.05,14442545,0,65520,3034785,3607760,2609815,0.0,0.05,0,0,0.0027397260273972603,0.9460404411764706,OTM,0.31746862792968766,31.746862792968766
2026-01-13 17:26:08.246784,NIFTY2611327200PE,2026-01-13,27200.0,PE,25732.3,1469.0,1365,65,65,4810,4940,4810,1464.6,1477.0,0,0,0.0027397260273972603,1.0570372644497383,ITM,0.5143615722656255,51.43615722656255
2026-01-13 17:26:08.246902,NIFTY2611327150CE,2026-01-13,27150.0,CE,25732.3,0.05,9836255,0,215410,1284010,1476475,995280,0.0,0.05,0,0,0.0027397260273972603,0.9477826887661142,OTM,0.3076898193359377,30.76898193359377
2026-01-13 17:26:08.247018,NIFTY2611327150PE,2026-01-13,27150.0,PE,25732.3,1420.0,325,65,65,520,520,260,1410.95,1431.45,0,0,0.0027397260273972603,1.0550941812430292,ITM,0.5136284179687505,51.362841796875045
2026-01-13 17:26:08.247134,NIFTY2611327100CE,2026-01-13,27100.0,CE,25732.3,0.05,21431085,0,133445,2073045,2940340,2073045,0.0,0.05,0,0,0.0027397260273972603,0.9495313653136531,OTM,0.29787084960937515,29.787084960937516
2026-01-13 17:26:08.247248,NIFTY2611327100PE,2026-01-13,27100.0,PE,25732.3,1364.85,1235,65,65,9620,10010,9620,1364.8,1433.4,0,0,0.0027397260273972603,1.0531510980363201,ITM,0.3927493896484377,39.27493896484377
2026-01-13 17:26:08.247365,NIFTY2611327050CE,2026-01-13,27050.0,CE,25732.3,0.05,8901425,0,102570,1184755,1325090,1184755,0.0,0.05,0,0,0.0027397260273972603,0.9512865064695009,OTM,0.2880091552734377,28.80091552734377
2026-01-13 17:26:08.247477,NIFTY2611327050PE,2026-01-13,27050.0,PE,25732.3,1364.3,780,65,65,1625,1885,1625,1315.35,1320.2,0,0,0.0027397260273972603,1.051208014829611,ITM,0.7503928222656256,75.03928222656256
2026-01-13 17:26:08.247589,NIFTY2611327000CE,2026-01-13,27000.0,CE,25732.3,0.05,64869090,0,183430,5693545,9059440,5693545,0.0,0.05,0,0,0.0027397260273972603,0.9530481481481481,OTM,0.27810473632812516,27.810473632812517
2026-01-13 17:26:08.247703,NIFTY2611327000PE,2026-01-13,27000.0,PE,25732.3,1266.25,49400,65,65,35490,71305,35490,1265.4,1269.5,0,0,0.0027397260273972603,1.049264931622902,ITM,0.40836267089843775,40.83626708984377
2026-01-13 17:26:08.247814,NIFTY2611326950CE,2026-01-13,26950.0,CE,25732.3,0.05,12482015,0,51350,802490,1344070,802490,0.0,0.05,0,0,0.0027397260273972603,0.9548163265306122,OTM,0.2681558837890626,26.81558837890626
2026-01-13 17:26:08.247931,NIFTY2611326950PE,2026-01-13,26950.0,PE,25732.3,1209.7,1365,65,65,12025,12285,11765,1215.15,1221.0,0,0,0.0027397260273972603,1.0473218484161928,ITM,0.11199999999999999,11.2
2026-01-13 17:26:08.248045,NIFTY2611326900CE,2026-01-13,26900.0,CE,25732.3,0.05,37231675,0,276900,2633800,4253925,2633800,0.0,0.05,0,0,0.0027397260273972603,0.9565910780669145,OTM,0.25816174316406254,25.816174316406254
2026-01-13 17:26:08.248163,NIFTY2611326900PE,2026-01-13,26900.0,PE,25732.3,1163.85,2275,65,65,31005,32110,31005,1165.25,1169.0,0,0,0.0027397260273972603,1.045378765209484,ITM,0.2410035400390626,24.10035400390626
2026-01-13 17:26:08.248276,NIFTY2611326850CE,2026-01-13,26850.0,CE,25732.3,0.05,20962110,0,108485,1429740,2137590,979095,0.0,0.05,0,0,0.0027397260273972603,0.9583724394785847,OTM,0.24812060546875012,24.81206054687501
2026-01-13 17:26:08.248392,NIFTY2611326850PE,2026-01-13,26850.0,PE,25732.3,1077.3,6370,65,65,15340,16315,14105,1115.3,1120.95,0,0,0.0027397260273972603,1.0434356820027748,ITM,0.10149999999999998,10.149999999999999
2026-01-13 17:26:08.248505,NIFTY2611326800CE,2026-01-13,26800.0,CE,25732.3,0.05,47475090,0,729235,4598295,5797935,4179500,0.0,0.05,0,0,0.0027397260273972603,0.960160447761194,OTM,0.2380299072265626,23.802990722656258
2026-01-13 17:26:08.248622,NIFTY2611326800PE,2026-01-13,26800.0,PE,25732.3,1068.9,14690,65,65,38805,44330,38805,1065.95,1070.65,0,0,0.0027397260273972603,1.0414925987960657,ITM,0.39398498535156273,39.39849853515627
2026-01-13 17:26:08.248736,NIFTY2611326750CE,2026-01-13,26750.0,CE,25732.3,0.05,26710840,0,311350,1207180,2232490,1155050,0.0,0.05,0,0,0.0027397260273972603,0.9619551401869159,OTM,0.22788879394531258,22.788879394531257
2026-01-13 17:26:08.248855,NIFTY2611326750PE,2026-01-13,26750.0,PE,25732.3,1024.35,5720,260,65,21450,22425,21450,1016.8,1020.05,0,0,0.0027397260273972603,1.0395495155893566,ITM,0.43109216308593784,43.10921630859379
2026-01-13 17:26:08.248971,NIFTY2611326700CE,2026-01-13,26700.0,CE,25732.3,0.05,58397885,0,991575,4642040,7124715,4642040,0.0,0.05,0,0,0.0027397260273972603,0.963756554307116,OTM,0.21769470214843756,21.769470214843757
2026-01-13 17:26:08.249084,NIFTY2611326700PE,2026-01-13,26700.0,PE,25732.3,969.7,94640,260,65,51155,85150,51155,966.75,969.75,0,0,0.0027397260273972603,1.0376064323826475,ITM,0.3723133544921878,37.231335449218776
2026-01-13 17:26:08.249199,NIFTY2611326650CE,2026-01-13,26650.0,CE,25732.3,0.05,33167160,0,87555,1553045,3194685,1553045,0.0,0.05,0,0,0.0027397260273972603,0.9655647279549718,OTM,0.2074459228515626,20.74459228515626
2026-01-13 17:26:08.249312,NIFTY2611326650PE,2026-01-13,26650.0,PE,25732.3,916.2,6175,260,65,28665,31135,28665,916.9,919.95,0,0,0.0027397260273972603,1.0356633491759384,ITM,0.3090074462890627,30.900744628906267
2026-01-13 17:26:08.249423,NIFTY2611326600CE,2026-01-13,26600.0,CE,25732.3,0.05,58433830,0,259935,4679285,7325110,4679285,0.0,0.05,0,0,0.0027397260273972603,0.9673796992481203,OTM,0.19713989257812503,19.713989257812504
2026-01-13 17:26:08.249540,NIFTY2611326600PE,2026-01-13,26600.0,PE,25732.3,867.1,100620,260,65,57460,82615,57460,867.1,869.6,0,0,0.0027397260273972603,1.0337202659692293,ITM,0.30921252441406266,30.921252441406267
2026-01-13 17:26:08.249653,NIFTY2611326550CE,2026-01-13,26550.0,CE,25732.3,0.05,38380875,0,128245,1504100,3234205,1504100,0.0,0.05,0,0,0.0027397260273972603,0.9692015065913371,OTM,0.1867731933593751,18.677319335937508
2026-01-13 17:26:08.249771,NIFTY2611326550PE,2026-01-13,26550.0,PE,25732.3,818.25,27820,260,65,34450,43615,34255,817.0,819.4,0,0,0.0027397260273972603,1.0317771827625204,ITM,0.30892712402343764,30.892712402343765
2026-01-13 17:26:08.249884,NIFTY2611326500CE,2026-01-13,26500.0,CE,25732.3,0.05,132777775,0,661115,8550360,16591965,8550360,0.0,0.05,0,0,0.0027397260273972603,0.9710301886792453,OTM,0.17634326171875003,17.634326171875003
2026-01-13 17:26:08.250002,NIFTY2611326500PE,2026-01-13,26500.0,PE,25732.3,769.0,245765,260,260,163865,220220,163865,767.35,769.0,0,0,0.0027397260273972603,1.0298340995558113,ITM,0.3012828369140626,30.12828369140626
2026-01-13 17:26:08.250114,NIFTY2611326450CE,2026-01-13,26450.0,CE,25732.3,0.05,69146935,0,166205,2458755,4928690,2053675,0.0,0.05,0,0,0.0027397260273972603,0.9728657844990548,OTM,0.1658458251953125,16.58458251953125
2026-01-13 17:26:08.250230,NIFTY2611326450PE,2026-01-13,26450.0,PE,25732.3,715.3,38480,260,65,74490,83005,74490,717.2,719.4,0,0,0.0027397260273972603,1.0278910163491022,ITM,0.23374035644531255,23.374035644531254
2026-01-13 17:26:08.250342,NIFTY2611326400CE,2026-01-13,26400.0,CE,25732.3,0.05,141618815,0,43160,5509010,11730615,5509010,0.0,0.05,0,0,0.0027397260273972603,0.9747083333333333,OTM,0.15527832031250005,15.527832031250005
2026-01-13 17:26:08.250456,NIFTY2611326400PE,2026-01-13,26400.0,PE,25732.3,667.95,241800,650,65,270270,363545,270270,667.5,668.4,0,0,0.0027397260273972603,1.025947933142393,ITM,0.2581711425781251,25.817114257812513
2026-01-13 17:26:08.250568,NIFTY2611326350CE,2026-01-13,26350.0,CE,25732.3,0.05,90428520,0,41990,2555150,6635200,2555150,0.0,0.05,0,0,0.0027397260273972603,0.9765578747628083,OTM,0.1446339111328125,14.463391113281249
2026-01-13 17:26:08.250682,NIFTY2611326350PE,2026-01-13,26350.0,PE,25732.3,618.55,160485,65,260,115375,156780,115375,616.95,619.1,0,0,0.0027397260273972603,1.024004849935684,ITM,0.2480906982421876,24.80906982421876
2026-01-13 17:26:08.250800,NIFTY2611326300CE,2026-01-13,26300.0,CE,25732.3,0.05,181419615,0,487630,8005530,17772430,8005530,0.0,0.05,0,0,0.0027397260273972603,0.9784144486692015,OTM,0.13390832519531248,13.390832519531248
2026-01-13 17:26:08.250915,NIFTY2611326300PE,2026-01-13,26300.0,PE,25732.3,568.75,895830,4160,65,480935,853190,480935,567.0,568.9,0,0,0.0027397260273972603,1.0220617667289749,ITM,0.23336523437500012,23.336523437500013
2026-01-13 17:26:08.251054,NIFTY2611326250CE,2026-01-13,26250.0,CE,25732.3,0.05,141592295,0,78585,4367285,7891910,4367285,0.0,0.1,0,0,0.0027397260273972603,0.9802780952380952,ATM,0.1230938720703125,12.30938720703125
2026-01-13 17:26:08.251170,NIFTY2611326250PE,2026-01-13,26250.0,PE,25732.3,517.2,575510,325,130,129610,248820,129610,517.2,519.0,0,0,0.0027397260273972603,1.0201186835222658,ITM,0.20195410156250004,20.195410156250006
2026-01-13 17:26:08.251280,NIFTY2611326200CE,2026-01-13,26200.0,CE,25732.3,0.05,232930555,0,271700,7590310,16750370,7590310,0.0,0.05,0,0,0.0027397260273972603,0.982148854961832,ATM,0.11218286132812498,11.218286132812498
2026-01-13 17:26:08.251396,NIFTY2611325400CE,2026-01-13,25400.0,CE,25732.3,332.4,5420285,65,130,161980,373555,160290,332.55,332.6,0,0,0.0027397260273972603,1.0130826771653543,ATM,0.013999999999999901,1.3999999999999901
2026-01-13 17:26:08.251510,NIFTY2611325400PE,2026-01-13,25400.0,PE,25732.3,0.05,260176475,0,196495,5481580,10742940,5481580,0.0,0.05,0,0,0.0027397260273972603,0.9870862690082115,ATM,0.08483312988281247,8.483312988281247
2026-01-13 17:26:08.251625,NIFTY2611325350CE,2026-01-13,25350.0,CE,25732.3,381.75,716885,195,325,63960,94900,59670,381.75,382.75,0,0,0.0027397260273972603,1.0150808678500987,ATM,0.013999999999999901,1.3999999999999901
2026-01-13 17:26:08.251737,NIFTY2611325350PE,2026-01-13,25350.0,PE,25732.3,0.05,132510170,0,976105,2852070,5269550,2852070,0.0,0.05,0,0,0.0027397260273972603,0.9851431858015024,ATM,0.09637902832031248,9.637902832031248
2026-01-13 17:26:08.251853,NIFTY2611325300CE,2026-01-13,25300.0,CE,25732.3,432.5,1140295,65,260,75335,130325,75335,431.7,432.5,0,0,0.0027397260273972603,1.017086956521739,ATM,0.04178124999999992,4.1781249999999925
2026-01-13 17:26:08.251967,NIFTY2611325300PE,2026-01-13,25300.0,PE,25732.3,0.05,150619625,0,64675,6324695,9269390,6324695,0.0,0.05,0,0,0.0027397260273972603,0.9832001025947933,ATM,0.10783947753906248,10.783947753906247
2026-01-13 17:26:08.252082,NIFTY2611325250CE,2026-01-13,25250.0,CE,25732.3,481.65,200330,65,780,25220,52130,24310,481.65,482.85,0,0,0.0027397260273972603,1.0191009900990098,ATM,0.041999999999999926,4.199999999999992
2026-01-13 17:26:08.252195,NIFTY2611325250PE,2026-01-13,25250.0,PE,25732.3,0.05,75548915,0,110500,2211105,4187950,2211105,0.0,0.05,0,0,0.0027397260273972603,0.9812570193880843,ATM,0.11922729492187499,11.922729492187498
2026-01-13 17:26:08.252310,NIFTY2611325200CE,2026-01-13,25200.0,CE,25732.3,531.75,264680,65,1300,89375,124735,89375,531.95,533.25,0,0,0.0027397260273972603,1.0211230158730158,ITM,0.041999999999999926,4.199999999999992
2026-01-13 17:26:08.252421,NIFTY2611325200PE,2026-01-13,25200.0,PE,25732.3,0.05,118365390,0,156585,4822870,7070310,4822870,0.0,0.05,0,0,0.0027397260273972603,0.9793139361813752,OTM,0.13055529785156256,13.055529785156256
2026-01-13 17:26:08.252537,NIFTY2611325150CE,2026-01-13,25150.0,CE,25732.3,582.65,25935,65,65,17940,25350,17810,581.75,583.35,0,0,0.0027397260273972603,1.0231530815109344,ITM,0.041999999999999926,4.199999999999992
2026-01-13 17:26:08.252655,NIFTY2611325150PE,2026-01-13,25150.0,PE,25732.3,0.05,67010125,1300,18785,2467010,4055285,2340000,0.05,0.1,0,0,0.0027397260273972603,0.9773708529746661,OTM,0.14183203125000002,14.183203125000002
2026-01-13 17:26:08.252771,NIFTY2611325100CE,2026-01-13,25100.0,CE,25732.3,632.05,57330,65,1365,13975,29055,13975,631.7,633.4,0,0,0.0027397260273972603,1.025191235059761,ITM,0.041999999999999926,4.199999999999992
2026-01-13 17:26:08.252883,NIFTY2611325100PE,2026-01-13,25100.0,PE,25732.3,0.05,81687775,0,152750,3549000,5983445,3549000,0.0,0.05,0,0,0.0027397260273972603,0.975427769767957,OTM,0.15306433105468753,15.306433105468752
2026-01-13 17:26:08.252998,NIFTY2611325050CE,2026-01-13,25050.0,CE,25732.3,684.0,19500,65,1300,8840,12935,8840,681.85,683.5,0,0,0.0027397260273972603,1.0272375249500998,ITM,0.07000085449218746,7.000085449218746
2026-01-13 17:26:08.253112,NIFTY2611325050PE,2026-01-13,25050.0,PE,25732.3,0.05,39705510,0,145990,1553110,2692885,1373905,0.0,0.05,0,0,0.0027397260273972603,0.973484686561248,OTM,0.16425903320312502,16.4259033203125
2026-01-13 17:26:08.253229,NIFTY2611325000CE,2026-01-13,25000.0,CE,25732.3,732.8,419965,130,65,72150,168545,72150,732.4,733.0,0,0,0.0027397260273972603,1.0292919999999999,ITM,0.06999999999999995,6.999999999999995
2026-01-13 17:26:08.253344,NIFTY2611325000PE,2026-01-13,25000.0,PE,25732.3,0.05,100581975,0,55445,7850180,11675040,7850180,0.0,0.05,0,0,0.0027397260273972603,0.9715416033545389,OTM,0.17542041015625007,17.542041015625006
2026-01-13 17:26:08.253457,NIFTY2611324950CE,2026-01-13,24950.0,CE,25732.3,783.6,2600,260,1300,4355,4420,4355,781.35,783.65,0,0,0.0027397260273972603,1.0313547094188376,ITM,0.06999999999999995,6.999999999999995
2026-01-13 17:26:08.253571,NIFTY2611324950PE,2026-01-13,24950.0,PE,25732.3,0.05,21101535,0,6240,1254370,1514175,1171820,0.0,0.05,0,0,0.0027397260273972603,0.9695985201478298,OTM,0.1865535888671876,18.65535888671876
